%FA,Column diameter(m),Density of Gas (kg/m3),Density of Liquid (kg/m3),Diffusivity (m2/s),Interfacial Area (m2/m3),Liquid height (m),Molecular Weight of gas (kg/kmol),Pressure (kPa),Sparger Encode,Sparger hole diameter (m),Superficial gas velocity (m/s),Surface Tension of Liquid (N/m),Temperature (K),Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Viscosity of Gas (Pa.s),Viscosity of Liquid (Pa.s),Volumetric Mass Transfer Coefficient (1/s),k_L (m/s)
0.054717691,0.0855,1.617490397,1023,,210.92151,0.430844129,28.48,137,,0.0005,0.05,0.064,298,,,,,,1.50E-05,0.0015,,
0.008975069,0.095,1.200548,1070,,248.61,0.788599615,28.84,101.325,,0.0009,0.057,0.072,301,,,,,,1.81E-05,0.00099,,
0.054717691,0.0855,3.52,1023,,284.84665,0.402799958,28.48,300,,0.0005,0.06,0.064,298,,,,,,1.50E-05,0.0015,,
0.054717691,0.0855,3.516283523,1023,,295.56314,0.337943589,28.48,300,,0.0005,0.07,0.064,298,,,,,,1.50E-05,0.0015,,
0.020204082,0.14,1.2,1000,,77.93392,0.32,28.84,101.325,,0.0003,0.014,0.072,298,,,,,,1.81E-05,0.001,,
0.054717691,0.0855,1.76,1023,,239.48817,0.442238878,28.48,150,,0.0005,0.07,0.064,298,,,,,,1.50E-05,0.0015,,
0.351,0.3,1.200548,998,,68.949,8.8,28.84,101.325,,0.001,0.008,0.072,293,,,,,,1.81E-05,0.001,,
0.489,0.3,1.200548,1086,,231.443,3.65,28.84,101.325,,0.001,0.098,0.038,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,242.764,3.65,28.84,101.325,,0.001,0.08,0.038,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,235.425,3.65,28.84,101.325,,0.001,0.12,0.038,293,,,,,,1.81E-05,0.0015,,
0.155273586,0.162,1.2,1000,,298.46222,1.184841895,28.84,101.325,,0.0005,0.452,0.072,298,,,,,,1.81E-05,0.001,,
0.164577778,0.15,1.200548,865,,310.67,4.3,28.84,101.325,,0.0023,0.082,0.028,293,,,,,,1.81E-05,0.000585,,
2.703893607,0.316,0.081,783,,428.2079009,2.2584,2.0158,205,,0.005,0.135,0.027,298,,,,,,8.95E-06,0.0027,,
0.489,0.3,1.200548,1086,,517.86,3.65,28.84,101.325,,0.001,0.496,0.075,293,,,,,,1.81E-05,0.0015,,
1.401,0.3,1.200548,1086,,109.11,3.65,28.84,101.325,,0.001,0.02,0.075,293,,,,,,1.81E-05,0.0015,,
0.536989796,0.14,1.18,1080,,106.3900764,2.7,28.84,101.325,,0.0005,0.019670614,0.073,298,,,,,,1.81E-05,0.001,,
0.008975069,0.095,1.200548,1070,,201.76,0.831709734,28.84,101.325,,0.0009,0.044,0.072,301,,,,,,1.81E-05,0.00099,,
0.054717691,0.0855,3.481120829,1023,,162.45734,0.470545292,28.48,296,,0.0005,0.02,0.064,298,,,,,,1.50E-05,0.0015,,
0.489,0.3,1.200548,1086,,446.53,3.65,28.84,101.325,,0.001,0.278,0.075,293,,,,,,1.81E-05,0.0015,,
0.054717691,0.0855,1.582327468,1023,,265.52902,0.387278546,28.48,134,,0.0005,0.09,0.064,298,,,,,,1.50E-05,0.0015,,
0.154336735,0.14,1.200548,1000,,78.33935018,0.72,28.84,101.325,,0.0055,0.032620087,0.072,298,,,,,,1.81E-05,0.001,,
0.489,0.3,1.200548,1086,,175.64,3.65,28.84,101.325,,0.001,0.04,0.075,293,,,,,,1.81E-05,0.0015,,
0.009,0.1,1.18,1080,,45.76271186,0.85,28,101.325,,0.0009,0.008000723,0.075,298,,,,,,1.81E-05,0.00126,,
1.401,0.3,1.200548,1086,,494.24,3.65,28.84,101.325,,0.001,0.259,0.075,293,,,,,,1.81E-05,0.0015,,
0.008975069,0.095,1.200548,1070,,284.89,0.758612385,28.84,101.325,,0.0009,0.069,0.072,301,,,,,,1.81E-05,0.00099,,
0.489,0.3,1.200548,1086,,277.36,3.65,28.84,101.325,,0.001,0.137,0.075,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,556.38,3.65,28.84,101.325,,0.001,0.399,0.075,293,,,,,,1.81E-05,0.0015,,
9.68877551,0.14,1.200548,1000,,309.5425454,0.84,28.84,101.325,,0.003,0.054134405,0.072,298,,,,,,1.81E-05,0.001,,
0.186719264,0.156,67.067117,1068,,85.211,0.558955822,28.4933,6600,,0.0004,0.02,0.065,298,,,,,,1.70E-05,0.0047,,
1.401,0.3,1.200548,1086,,438.96,3.65,28.84,101.325,,0.001,0.765,0.075,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,228.97,3.65,28.84,101.325,,0.001,0.079,0.075,293,,,,,,1.81E-05,0.0015,,
0.020204082,0.14,1.2,1005,,36.75807837,0.32,28.84,101.325,,0.0003,0.004377031,0.07194,298,,,,,,1.81E-05,0.00102,,
0.489,0.3,1.200548,1086,,590.78,3.65,28.84,101.325,,0.001,0.586,0.075,293,,,,,,1.81E-05,0.0015,,
0.020204082,0.14,1.2,1015,,23.251247,0.32,28.84,101.325,,0.0003,0.002,0.07193,298,,,,,,1.81E-05,0.0033,,
0.008975069,0.095,1.200548,1070,,148.11,0.88096579,28.84,101.325,,0.0009,0.031,0.072,301,,,,,,1.81E-05,0.00099,,
0.489,0.3,1.200548,1086,,692.81,3.65,28.84,101.325,,0.001,0.5,0.075,293,,,,,,1.81E-05,0.0015,,
0.020204082,0.14,1.2,1000,,30.719963,0.32,28.84,101.325,,0.0003,0.005,0.072,293,,,,,,1.81E-05,0.001,,
0.186719264,0.156,67.067117,1090,,103.15,0.528431115,28.4933,6600,,0.0004,0.015,0.065,298,,,,,,1.70E-05,0.0096,,
0.008975069,0.095,1.200548,1070,,265.99,0.773401082,28.84,101.325,,0.0009,0.063,0.072,301,,,,,,1.81E-05,0.00099,,
0.186719264,0.156,67.067117,1090,,110.58,0.502365345,28.4933,6600,,0.0004,0.02,0.065,298,,,,,,1.70E-05,0.0096,,
0.154336735,0.14,1.200548,1000,,194.5848375,0.72,28.84,101.325,,0.0055,0.075982533,0.072,298,,,,,,1.81E-05,0.001,,
0.008975069,0.095,1.200548,1070,,92.191,0.931451358,28.84,101.325,,0.0009,0.018,0.072,301,,,,,,1.81E-05,0.00099,,
2.703893607,0.316,0.081,783,,473.2495969,2.2584,2.0158,328,,0.005,0.164,0.027,298,,,,,,8.95E-06,0.0027,,
0.020204082,0.14,1.2,1005,,44.62133228,0.32,28.84,101.325,,0.0003,0.005463759,0.07194,298,,,,,,1.81E-05,0.00102,,
0.054717691,0.0855,1.76,1023,,211.20528,0.454170696,28.48,150,,0.0005,0.05,0.064,298,,,,,,1.50E-05,0.0015,,
0.489,0.3,1.200548,1086,,37.274,3.65,28.84,101.325,,0.001,0.008,0.075,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,745.67,3.65,28.84,101.325,,0.001,0.59,0.075,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,215.71,3.65,28.84,101.325,,0.001,0.058,0.075,293,,,,,,1.81E-05,0.0015,,
0.008975069,0.095,1.200548,1070,,313.6,0.739297121,28.84,101.325,,0.0009,0.078,0.072,301,,,,,,1.81E-05,0.00099,,
0.020204082,0.14,1.2,1000,,66.53957,0.32,28.84,101.325,,0.0003,0.013,0.072,303,,,,,,1.81E-05,0.001,,
0.164577778,0.15,1.200548,998,,120.05,4.3,28.84,101.325,,0.0023,0.022,0.073,293,,,,,,1.81E-05,0.001007,,
0.37244898,0.14,1.18,1080,,90.75862069,2.7,28.84,101.325,,0.001,0.027215119,0.073,298,,,,,,1.81E-05,0.001,,
0.536989796,0.14,1.18,1080,,294.2071637,2.7,28.84,101.325,,0.0005,0.174226535,0.073,298,,,,,,1.81E-05,0.001,,
1.401,0.3,1.200548,1086,,390.19,3.65,28.84,101.325,,0.001,0.12,0.075,293,,,,,,1.81E-05,0.0015,,
0.008975069,0.095,1.200548,1070,,160.2,0.869882368,28.84,101.325,,0.0009,0.034,0.072,301,,,,,,1.81E-05,0.00099,,
0.489,0.3,1.200548,1086,,342.25,3.65,28.84,101.325,,0.001,0.117,0.075,293,,,,,,1.81E-05,0.0015,,
0.536989796,0.14,1.18,1080,,116.5832364,2.7,28.84,101.325,,0.0005,0.018867876,0.073,298,,,,,,1.81E-05,0.001,,
19.625,0.2,1.200548,1003,,842.1052632,4.5,28.84,101.325,,0.0025,0.007929204,0.072,296,,,,,,1.81E-05,0.001,,
0.054717691,0.0855,1.76,1023,,223.47502,0.460771277,28.48,150,,0.0005,0.04,0.064,298,,,,,,1.50E-05,0.0015,,
0.020204082,0.14,1.2,1000,,81.44671,0.32,28.84,101.325,,0.0003,0.016,0.072,293,,,,,,1.81E-05,0.001,,
0.05,0.14,1.2,1000,,43.00283286,0.32,28.84,101.325,,0.0005,0.009642365,0.072,293,,,,,,1.98E-05,0.001,,
0.008975069,0.095,1.200548,1070,,293.95,0.752447009,28.84,101.325,,0.0009,0.072,0.072,301,,,,,,1.81E-05,0.00099,,
0.186719264,0.156,38.611,1045,,66.571,0.599997149,28.4933,3600,,0.0004,0.011,0.065,298,,,,,,1.70E-05,0.0026,,
1.401,0.3,1.200548,1086,,140.174,3.65,28.84,101.325,,0.001,0.058,0.038,293,,,,,,1.81E-05,0.0015,,
0.155273586,0.162,1.2,1000,,231.42294,1.378484448,28.84,101.325,,0.0005,0.14,0.072,298,,,,,,1.81E-05,0.001,,
2.56,0.1,35.55299559,890,,157.9151625,0.5,44,2000,,0.008,0.026,0.0288,298,,,,,,2.05E-05,0.0138,,
9.68877551,0.14,1.200548,1000,,509.5618086,0.56,28.84,101.325,,0.003,0.108244441,0.072,298,,,,,,1.81E-05,0.001,,
2.56,0.1,16.96722436,890,,141.8978102,0.5,28,1500,,0.008,0.026,0.0288,298,,,,,,1.71E-05,0.0138,,
2.56,0.1,2.034,890,,115.3757225,0.5,2,2500,,0.008,0.026,0.0288,298,,,,,,8.40E-06,0.0138,,
1.401,0.3,1.200548,1086,,539.58,3.65,28.84,101.325,,0.001,0.286,0.075,293,,,,,,1.81E-05,0.0015,,
0.186719264,0.156,28.3315,1045,,116.56,0.536681429,28.4933,2600,,0.0004,0.04,0.065,298,,,,,,1.70E-05,0.0026,,
0.186719264,0.156,38.611,1068,,87.122,0.563627772,28.4933,3600,,0.0004,0.021,0.065,298,,,,,,1.70E-05,0.0047,,
1.401,0.3,1.200548,1086,,336.827,3.65,28.84,101.325,,0.001,0.178,0.038,293,,,,,,1.81E-05,0.0015,,
0.020204082,0.14,1.2,1000,,53.844704,0.32,28.84,101.325,,0.0003,0.01,0.072,298,,,,,,1.81E-05,0.001,,
7.610959782,0.158,1.200548,1086,,482.6934004,1.5,28.84,100,,0.01,0.075,0.075,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,300.66,3.65,28.84,101.325,,0.001,0.157,0.075,293,,,,,,1.81E-05,0.0015,,
0.020204082,0.14,1.2,995,,84.17284,0.32,28.84,101.325,,0.0003,0.011,0.04046,298,,,,,,1.81E-05,0.00182,,
0.054717691,0.0855,3.52,1023,,264.73184,0.410531341,28.48,300,,0.0005,0.05,0.064,298,,,,,,1.50E-05,0.0015,,
1.401,0.3,1.200548,1086,,121.049,3.65,28.84,101.325,,0.001,0.04,0.038,293,,,,,,1.81E-05,0.0015,,
0.05,0.14,1.2,1000,,71.031815,0.32,28.84,101.325,,0.0005,0.016,0.072,298,,,,,,1.98E-05,0.001,,
0.020204082,0.14,1.2,1000,,36.764496,0.32,28.84,101.325,,0.0003,0.007,0.072,293,,,,,,1.81E-05,0.001,,
0.489,0.3,1.200548,1086,,613.41,3.65,28.84,101.325,,0.001,0.76,0.075,293,,,,,,1.81E-05,0.0015,,
19.625,0.2,1.200548,1000,,2266.917293,4.5,28.84,101.325,,0.0025,0.009769912,0.072,296,,,,,,1.81E-05,0.001,,
0.489,0.3,1.200548,1086,,382.14,3.65,28.84,101.325,,0.001,0.289,0.038,293,,,,,,1.81E-05,0.0015,,
0.054717691,0.0855,5.696379261,1023,,303.0717,0.231125382,28.48,485,,0.0005,0.07,0.064,298,,,,,,1.50E-05,0.0015,,
0.186719264,0.156,12.2585534,1068,,106.93,0.54227957,28.4933,1100,,0.0004,0.05,0.065,298,,,,,,1.70E-05,0.0047,,
0.489,0.3,1.200548,1086,,21.287,3.65,28.84,101.325,,0.001,0.008,0.075,293,,,,,,1.81E-05,0.0015,,
1.401,0.3,1.200548,1086,,429.18,3.65,28.84,101.325,,0.001,0.139,0.075,293,,,,,,1.81E-05,0.0015,,
0.020204082,0.14,1.2,1000,,13.599066,0.32,28.84,101.325,,0.0003,0.002,0.072,303,,,,,,1.81E-05,0.001,,
0.154336735,0.14,1.200548,1000,,355.0541516,0.72,28.84,101.325,,0.0055,0.108471616,0.072,298,,,,,,1.81E-05,0.001,,
0.054717691,0.0855,6.891915095,1023,,308.5324,0.297376262,28.48,586,,0.0005,0.05,0.064,298,,,,,,1.50E-05,0.0015,,
0.489,0.3,1.200548,1086,,32.938,3.65,28.84,101.325,,0.001,0.008,0.075,293,,,,,,1.81E-05,0.0015,,
0.054717691,0.0855,3.52,1023,,75.062004,0.507319777,28.48,300,,0.0005,0.01,0.064,298,,,,,,1.50E-05,0.0015,,
0.489,0.3,1.200548,1086,,650.17,3.65,28.84,101.325,,0.001,0.76,0.075,293,,,,,,1.81E-05,0.0015,,
9.68877551,0.14,1.200548,1000,,407.1611229,0.32,28.84,101.325,,0.003,0.054156124,0.072,298,,,,,,1.81E-05,0.001,,
0.536989796,0.14,1.18,1080,,54.2113287,2.7,28.84,101.325,,0.0005,0.00953266,0.073,298,,,,,,1.81E-05,0.001,,
0.020204082,0.14,1.2,995,,76.413895,0.32,28.84,101.325,,0.0003,0.01,0.04046,298,,,,,,1.81E-05,0.00182,,
0.054717691,0.0855,3.445957665,1023,,226.62115,0.437709835,28.48,293,,0.0005,0.03,0.064,298,,,,,,1.50E-05,0.0015,,
0.008975069,0.095,1.200548,1070,,178.34,0.853055825,28.84,101.325,,0.0009,0.038,0.072,301,,,,,,1.81E-05,0.00099,,
0.489,0.3,1.200548,1086,,521.68,3.65,28.84,101.325,,0.001,0.503,0.075,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,252.908,3.65,28.84,101.325,,0.001,0.098,0.038,293,,,,,,1.81E-05,0.0015,,
0.008975069,0.095,1.200548,1070,,55.164,0.958541649,28.84,101.325,,0.0009,0.011,0.072,301,,,,,,1.81E-05,0.00099,,
0.37244898,0.14,1.18,1080,,252.9655172,2.7,28.84,101.325,,0.001,0.089701061,0.073,298,,,,,,1.81E-05,0.001,,
0.164577778,0.15,1.200548,714,,682.8759349,4.3,28.84,101.325,,0.0023,0.142655192,0.0204,293,,,,,,1.81E-05,0.00047,,
0.008975069,0.095,1.200548,1070,,290.18,0.756146883,28.84,101.325,,0.0009,0.07,0.072,301,,,,,,1.81E-05,0.00099,,
0.054717691,0.0855,14.10029679,1023,,206.14334,0.366531515,28.48,1200,,0.0005,0.03,0.064,298,,,,,,1.50E-05,0.0015,,
0.054717691,0.0855,1.582327468,1023,,217.74744,0.439681416,28.48,134,,0.0005,0.04,0.064,298,,,,,,1.50E-05,0.0015,,
0.536989796,0.14,1.18,1080,,34.78491497,2.7,28.84,101.325,,0.0005,0.00669125,0.073,298,,,,,,1.81E-05,0.001,,
0.008975069,0.095,1.200548,1070,,190.43,0.843202994,28.84,101.325,,0.0009,0.041,0.072,301,,,,,,1.81E-05,0.00099,,
0.020204082,0.14,1.2,1000,,33.23965,0.32,28.84,101.325,,0.0003,0.005,0.072,298,,,,,,1.81E-05,0.001,,
1.401,0.3,1.200548,1086,,246.941,3.65,28.84,101.325,,0.001,0.12,0.038,293,,,,,,1.81E-05,0.0015,,
0.020204082,0.14,1.2,995,,61.755825,0.32,28.84,101.325,,0.0003,0.008,0.04046,298,,,,,,1.81E-05,0.00182,,
1.401,0.3,1.200548,1086,,163.989,3.65,28.84,101.325,,0.001,0.028,0.038,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,264.8,3.65,28.84,101.325,,0.001,0.077,0.075,293,,,,,,1.81E-05,0.0015,,
2.56,0.1,0.8136,890,,99.33333333,0.5,2,1000,,0.008,0.026,0.029941083,293,,,,,,8.40E-06,0.014378517,,
0.37244898,0.14,1.18,1080,,60.82758621,2.7,28.84,101.325,,0.001,0.017374536,0.073,298,,,,,,1.81E-05,0.001,,
0.020204082,0.14,1.2,995,,38.19509,0.32,28.84,101.325,,0.0003,0.004,0.04046,298,,,,,,1.81E-05,0.00182,,
0.164577778,0.15,1.200548,714,,638.1026752,4.3,28.84,101.325,,0.0023,0.124429023,0.0204,293,,,,,,1.81E-05,0.00047,,
0.008975069,0.095,1.200548,1070,,142.82,0.885890316,28.84,101.325,,0.0009,0.03,0.072,301,,,,,,1.81E-05,0.00099,,
2.56,0.1,44.41548144,890,,152.8882177,0.5,44,2500,,0.008,0.026,0.0288,298,,,,,,2.05E-05,0.0138,,
0.186719264,0.156,67.067117,1045,,67.817,0.601408,28.4933,6600,,0.0004,0.01,0.065,298,,,,,,1.70E-05,0.0026,,
1.401,0.3,1.200548,1086,,523.45,3.65,28.84,101.325,,0.001,0.219,0.075,293,,,,,,1.81E-05,0.0015,,
1.401,0.3,1.200548,1086,,212.524,3.65,28.84,101.325,,0.001,0.101,0.038,293,,,,,,1.81E-05,0.0015,,
1.401,0.3,1.200548,1086,,392.712,3.65,28.84,101.325,,0.001,0.24,0.038,293,,,,,,1.81E-05,0.0015,,
0.186719264,0.156,17.701135,1090,,104.07,0.523742143,28.4933,1600,,0.0004,0.05,0.065,298,,,,,,1.70E-05,0.0096,,
2.703893607,0.316,0.081,783,,676.5889642,2.2584,2.0158,790,,0.005,0.164,0.027,298,,,,,,8.95E-06,0.0027,,
0.008975069,0.095,1.200548,1070,,121.66,0.90395069,28.84,101.325,,0.0009,0.025,0.072,301,,,,,,1.81E-05,0.00099,,
0.186719264,0.156,38.611,1045,,100.38,0.529873056,28.4933,3600,,0.0004,0.03,0.065,298,,,,,,1.70E-05,0.0026,,
9.68877551,0.14,1.200548,1000,,572.8907917,0.32,28.84,101.325,,0.003,0.097445425,0.072,298,,,,,,1.81E-05,0.001,,
0.020204082,0.14,1.2,1000,,40.57944524,0.32,28.84,101.325,,0.0003,0.007150207,0.072,298,,,,,,1.81E-05,0.001,,
0.489,0.3,1.200548,1086,,209.53,3.65,28.84,101.325,,0.001,0.059,0.075,293,,,,,,1.81E-05,0.0015,,
9.68877551,0.14,1.200548,1000,,265.7291872,1.008,28.84,101.325,,0.003,0.04331155,0.072,298,,,,,,1.81E-05,0.001,,
2.703893607,0.316,0.081,783,,572.9579419,2.2584,2.0158,513,,0.005,0.164,0.027,298,,,,,,8.95E-06,0.0027,,
0.020204082,0.14,1.2,1000,,51.638474,0.32,28.84,101.325,,0.0003,0.009,0.072,303,,,,,,1.81E-05,0.001,,
0.008975069,0.095,1.18,1080,,279.0254237,0.85,28,101.325,,0.0009,0.066765211,0.075,298,,,,,,1.81E-05,0.00126,,
0.489,0.3,1.200548,1086,,393.74,3.65,28.84,101.325,,0.001,0.177,0.075,293,,,,,,1.81E-05,0.0015,,
0.008975069,0.095,1.200548,1070,,243.32,0.790654741,28.84,101.325,,0.0009,0.056,0.072,301,,,,,,1.81E-05,0.00099,,
0.164577778,0.15,1.200548,865,,487.59,4.3,28.84,101.325,,0.0023,0.163,0.028,293,,,,,,1.81E-05,0.000585,,
0.020204082,0.14,1.2,1015,,32.442802,0.32,28.84,101.325,,0.0003,0.003,0.07193,298,,,,,,1.81E-05,0.0033,,
0.020204082,0.14,1.2,1005,,20.54925638,0.32,28.84,101.325,,0.0003,0.002203504,0.07194,298,,,,,,1.81E-05,0.00102,,
0.054717691,0.0855,3.481120829,1023,,76.450516,0.508430844,28.48,296,,0.0005,0.01,0.064,298,,,,,,1.50E-05,0.0015,,
2.56,0.1,1.6272,890,,113.2947977,0.5,2,2000,,0.008,0.026,0.0288,298,,,,,,8.40E-06,0.0138,,
5.05785124,0.1397,1.1438958,997,,641.4041995,1.2607,28,101.325,,0.00381,0.634,0.072,298,,,,,,1.80E-05,0.00089,,
0.155273586,0.162,1.2,1000,,241.01,1.355799392,28.84,101.325,,0.0005,0.083,0.072,298,,,,,,1.81E-05,0.001,,
0.098,0.162,1.2,1000,,232.01,1.306116489,28.84,101.325,,0.00254,0.301,0.072,298,,,,,,1.81E-05,0.001,,
0.008975069,0.095,1.200548,1070,,304.53,0.745871255,28.84,101.325,,0.0009,0.075,0.072,301,,,,,,1.81E-05,0.00099,,
0.37244898,0.14,1.18,1080,,19.31034483,2.7,28.84,101.325,,0.001,0.004251989,0.073,298,,,,,,1.81E-05,0.001,,
0.008975069,0.095,1.200548,1070,,48.363,0.966340435,28.84,101.325,,0.0009,0.009,0.072,301,,,,,,1.81E-05,0.00099,,
2.703893607,0.316,0.081,783,,633.05879,2.2584,2.0158,667,,0.005,0.164,0.027,298,,,,,,8.95E-06,0.0027,,
0.186719264,0.156,38.611,1090,,90.921,0.554890972,28.4933,3600,,0.0004,0.02,0.065,298,,,,,,1.70E-05,0.0096,,
1.401,0.3,1.200548,1086,,328.88,3.65,28.84,101.325,,0.001,0.241,0.038,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,315.36,3.65,28.84,101.325,,0.001,0.08,0.075,293,,,,,,1.81E-05,0.0015,,
1.401,0.3,1.200548,1086,,121.878,3.65,28.84,101.325,,0.001,0.02,0.038,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,320.026,3.65,28.84,101.325,,0.001,0.059,0.038,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,259.6,3.65,28.84,101.325,,0.001,0.119,0.075,293,,,,,,1.81E-05,0.0015,,
0.164577778,0.15,1.200548,998,,254.92,4.3,28.84,101.325,,0.0023,0.127,0.073,293,,,,,,1.81E-05,0.001007,,
0.020204082,0.14,1.2,1000,,95.99518,0.32,28.84,101.325,,0.0003,0.018,0.072,298,,,,,,1.81E-05,0.001,,
0.489,0.3,1.200548,1086,,359.381,3.65,28.84,101.325,,0.001,0.278,0.038,293,,,,,,1.81E-05,0.0015,,
0.489,0.3,1.200548,1086,,429.12,3.65,28.84,101.325,,0.001,0.135,0.075,293,,,,,,1.81E-05,0.0015,,
0.020204082,0.14,1.2,1000,,57.6604,0.32,28.84,101.325,,0.0003,0.011,0.072,303,,,,,,1.81E-05,0.001,,
0.186719264,0.156,12.2585534,1045,,79.138,0.561638907,28.4933,1100,,0.0004,0.031,0.065,298,,,,,,1.70E-05,0.0026,,
1.401,0.3,1.200548,1086,,263.476,3.65,28.84,101.325,,0.001,0.118,0.038,293,,,,,,1.81E-05,0.0015,,
0.186719264,0.156,67.067117,1090,,116.56,0.49531298,28.4933,6600,,0.0004,0.03,0.065,298,,,,,,1.70E-05,0.0096,,
9.68877551,0.14,1.200548,1000,,466.938921,1.008,28.84,101.325,,0.003,0.097421851,0.072,298,,,,,,1.81E-05,0.001,,
0.020204082,0.14,1.2,1005,,29.21558107,0.32,28.84,101.325,,0.0003,0.003349029,0.07194,298,,,,,,1.81E-05,0.00102,,
0.008975069,0.095,1.200548,1070,,281.11,0.762722096,28.84,101.325,,0.0009,0.067,0.072,301,,,,,,1.81E-05,0.00099,,
0.351,0.3,1.200548,998,,175.89,8.8,28.84,101.325,,0.001,0.029,0.072,293,,,,,,1.81E-05,0.001,,
0.054717691,0.0855,3.445957665,1023,,265.52902,0.395411696,28.48,293,,0.0005,0.05,0.064,298,,,,,,1.50E-05,0.0015,,
0.489,0.3,1.200548,1086,,390.042,3.65,28.84,101.325,,0.001,0.279,0.038,293,,,,,,1.81E-05,0.0015,,
0.164577778,0.15,1.200548,790,,213.42,4.3,28.84,101.325,,0.0023,0.069,0.022,293,,,,,,1.81E-05,0.000586,,
2.56,0.1,1.2204,890,,90.63583815,0.5,2,1498,,0.008,0.026,0.0288,298,,,,,,8.40E-06,0.0138,,
0.008975069,0.095,1.200548,1070,,253.15,0.784086006,28.84,101.325,,0.0009,0.058,0.072,301,,,,,,1.81E-05,0.00099,,
0.008975069,0.095,1.200548,1070,,104.28,0.917907833,28.84,101.325,,0.0009,0.021,0.072,301,,,,,,1.81E-05,0.00099,,
0.054717691,0.0855,1.76,1023,,197.00209,0.470672147,28.48,150,,0.0005,0.03,0.064,298,,,,,,1.50E-05,0.0015,,
19.625,0.2,1.200548,1000,,838.3458647,4.5,28.84,101.325,,0.0025,0.002973451,0.072,296,,,,,,1.81E-05,0.001,,
0.186719264,0.156,38.611,1045,,109.09,0.547330402,28.4933,3600,,0.0004,0.025,0.065,298,,,,,,1.70E-05,0.0026,,
0.186719264,0.156,28.3315,1045,,101.59,0.543234596,28.4933,2600,,0.0004,0.03,0.065,298,,,,,,1.70E-05,0.0026,,
2.56,0.1,13.81235953,825,,108.6871972,0.5,44,1000,,0.008,0.026,0.014,383,,,,,,2.25E-05,0.004374644,,
0.164577778,0.15,1.200548,865,,243.09,4.3,28.84,101.325,,0.0023,0.033,0.028,293,,,,,,1.81E-05,0.000585,,
0.489,0.3,1.200548,1086,,520.37,3.65,28.84,101.325,,0.001,0.295,0.075,293,,,,,,1.81E-05,0.0015,,
0.536989796,0.14,1.18,1080,,271.6149844,2.7,28.84,101.325,,0.0005,0.163701356,0.073,298,,,,,,1.81E-05,0.001,,
0.37244898,0.14,1.18,1080,,299.3103448,2.7,28.84,101.325,,0.001,0.137828912,0.073,298,,,,,,1.81E-05,0.001,,
0.020204082,0.14,1.2,1015,,50.537647,0.32,28.84,101.325,,0.0003,0.006,0.07193,298,,,,,,1.81E-05,0.0033,,
7.610959782,0.158,1.200548,1086,,314.6196345,1.5,28.84,100,,0.01,0.055,0.075,293,,,,,,1.81E-05,0.0015,,
0.054717691,0.0855,21.55481734,1023,,97.61092,0.495651909,28.48,1835,,0.0005,0.01,0.064,298,,,,,,1.50E-05,0.0015,,
0.008975069,0.095,1.200548,1070,,166.25,0.864958382,28.84,101.325,,0.0009,0.035,0.072,301,,,,,,1.81E-05,0.00099,,
0.155273586,0.162,1.2,1000,,302.16,1.184841895,28.84,101.325,,0.0005,0.451,0.072,298,,,,,,1.81E-05,0.001,,
1.401,0.3,1.200548,1086,,472.05,3.65,28.84,101.325,,0.001,0.16,0.075,293,,,,,,1.81E-05,0.0015,,
0.020204082,0.14,1.2,1000,,23.59212024,0.32,28.84,101.325,,0.0003,0.003084146,0.072,298,,,,,,1.81E-05,0.001,,
0.098332571,0.162,1.2,1000,,229.10176,1.306116489,28.84,101.325,,0.00254,0.299,0.072,298,,,,,,1.81E-05,0.001,,
0.155273586,0.162,1.2,1000,,258.99,1.276033173,28.84,101.325,,0.0005,0.299,0.072,298,,,,,,1.81E-05,0.001,,
9.68877551,0.14,1.200548,1000,,499.0816233,0.84,28.84,101.325,,0.003,0.097429003,0.072,298,,,,,,1.81E-05,0.001,,
0.020204082,0.14,1.2,1000,,16.120258,0.32,28.84,101.325,,0.0003,0.002,0.072,298,,,,,,1.81E-05,0.001,,
0.536989796,0.14,1.18,1080,,154.4404017,2.7,28.84,101.325,,0.0005,0.026369527,0.073,298,,,,,,1.81E-05,0.001,,
1.401,0.3,1.200548,1086,,157.95,3.65,28.84,101.325,,0.001,0.058,0.038,293,,,,,,1.81E-05,0.0015,,
0.186719264,0.156,17.701135,1090,,77.229,0.56731732,28.4933,1600,,0.0004,0.03,0.065,298,,,,,,1.70E-05,0.0096,,
